its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
E_kin, E_pot, E_tot, <T>, T, <P>, P, a
8.381979, -550.828855, -542.446876, 473.533823, 4.025104
8.374966, -550.825909, -542.450943, 473.517212, 4.025104
8.368655, -550.823720, -542.455064, 473.500590, 4.025104
8.363170, -550.822310, -542.459140, 473.483957, 4.025104
8.358638, -550.821904, -542.463266, 473.467317, 4.025104
8.355187, -550.822593, -542.467406, 473.450671, 4.025104
8.352943, -550.824371, -542.471428, 473.434023, 4.025104
8.352035, -550.827595, -542.475560, 473.417375, 4.025104
8.352591, -550.832224, -542.479634, 473.400730, 4.025104
8.354728, -550.838489, -542.483761, 473.384094, 4.025104
8.358553, -550.846396, -542.487843, 473.367468, 4.025104
8.364167, -550.856120, -542.491953, 473.350858, 4.025104
8.371659, -550.867710, -542.496051, 473.334267, 4.025104
8.381107, -550.881277, -542.500170, 473.317700, 4.025104
8.392570, -550.896843, -542.504274, 473.301162, 4.025104
8.406083, -550.914495, -542.508413, 473.284657, 4.025104
8.421655, -550.934197, -542.512543, 473.268190, 4.025104
8.439267, -550.955978, -542.516711, 473.251765, 4.025104
8.458877, -550.979723, -542.520846, 473.235388, 4.025104
8.480417, -551.005479, -542.525062, 473.219062, 4.025104
8.503790, -551.033023, -542.529233, 473.202792, 4.025104
8.528880, -551.062324, -542.533445, 473.186581, 4.025104
8.555549, -551.093170, -542.537621, 473.170433, 4.025104
8.583638, -551.125469, -542.541831, 473.154351, 4.025104
8.612969, -551.159079, -542.546109, 473.138339, 4.025104
8.643341, -551.193690, -542.550349, 473.122398, 4.025104
8.674522, -551.229159, -542.554637, 473.106530, 4.025104
8.706258, -551.265191, -542.558933, 473.090737, 4.025104
8.738286, -551.301528, -542.563242, 473.075019, 4.025104
8.770355, -551.337908, -542.567553, 473.059376, 4.025104
8.802209, -551.374148, -542.571939, 473.043808, 4.025104
8.833593, -551.409845, -542.576252, 473.028313, 4.025104
8.864253, -551.444898, -542.580644, 473.012891, 4.025104
8.893942, -551.478979, -542.585037, 472.997538, 4.025104
8.922413, -551.511816, -542.589403, 472.982253, 4.025104
8.949427, -551.543249, -542.593823, 472.967030, 4.025104
8.974769, -551.573008, -542.598239, 472.951868, 4.025104
8.998236, -551.600912, -542.602676, 472.936762, 4.025104
9.019629, -551.626713, -542.607085, 472.921706, 4.025104
9.038747, -551.650257, -542.611510, 472.906696, 4.025104
9.055408, -551.671414, -542.616005, 472.891726, 4.025104
9.069453, -551.689911, -542.620458, 472.876790, 4.025104
9.080735, -551.705638, -542.624902, 472.861882, 4.025104
9.089121, -551.718522, -542.629401, 472.846995, 4.025104
9.094495, -551.728348, -542.633853, 472.832122, 4.025104
9.096766, -551.735075, -542.638308, 472.817258, 4.025104
9.095873, -551.738638, -542.642764, 472.802393, 4.025104
9.091780, -551.739010, -542.647230, 472.787521, 4.025104
9.084479, -551.736209, -542.651730, 472.772635, 4.025104
9.074002, -551.730103, -542.656101, 472.757727, 4.025104
9.060412, -551.721015, -542.660603, 472.742791, 4.025104
9.043791, -551.708803, -542.665012, 472.727819, 4.025104
9.024251, -551.693672, -542.669421, 472.712805, 4.025104
9.001939, -551.675755, -542.673816, 472.697743, 4.025104
8.977042, -551.655266, -542.678224, 472.682627, 4.025104
8.949785, -551.632362, -542.682577, 472.667451, 4.025104
8.920414, -551.607345, -542.686931, 472.652211, 4.025104
8.889190, -551.580449, -542.691258, 472.636902, 4.025104
8.856391, -551.552001, -542.695611, 472.621521, 4.025104
8.822305, -551.522233, -542.699928, 472.606065, 4.025104
8.787240, -551.491413, -542.704173, 472.590532, 4.025104
8.751507, -551.459948, -542.708441, 472.574920, 4.025104
8.715415, -551.428097, -542.712682, 472.559229, 4.025104
8.679268, -551.396189, -542.716921, 472.543459, 4.025104
8.643366, -551.364531, -542.721165, 472.527609, 4.025104
8.608001, -551.333352, -542.725351, 472.511681, 4.025104
8.573448, -551.303006, -542.729558, 472.495678, 4.025104
8.539961, -551.273665, -542.733704, 472.479601, 4.025104
8.507772, -551.245585, -542.737812, 472.463454, 4.025104
8.477084, -551.219052, -542.741969, 472.447239, 4.025104
8.448070, -551.194140, -542.746069, 472.430961, 4.025104
8.420887, -551.171110, -542.750223, 472.414625, 4.025104
8.395661, -551.150021, -542.754360, 472.398233, 4.025104
8.372491, -551.130919, -542.758428, 472.381791, 4.025104
8.351448, -551.113959, -542.762511, 472.365305, 4.025104
8.332570, -551.099144, -542.766574, 472.348777, 4.025104
8.315857, -551.086526, -542.770668, 472.332215, 4.025104
8.301281, -551.075983, -542.774702, 472.315622, 4.025104
8.288790, -551.067559, -542.778769, 472.299003, 4.025104
8.278308, -551.061108, -542.782800, 472.282363, 4.025104
8.269732, -551.056608, -542.786876, 472.265706, 4.025104
8.262938, -551.053866, -542.790928, 472.249036, 4.025104
8.257781, -551.052709, -542.794928, 472.232357, 4.025104
8.254100, -551.053068, -542.798968, 472.215672, 4.025104
8.251731, -551.054760, -542.803029, 472.198985, 4.025104
8.250512, -551.057633, -542.807121, 472.182297, 4.025104
8.250272, -551.061417, -542.811145, 472.165611, 4.025104
8.250845, -551.066021, -542.815176, 472.148929, 4.025104
8.252073, -551.071298, -542.819225, 472.132252, 4.025104
8.253809, -551.077092, -542.823283, 472.115581, 4.025104
8.255929, -551.083246, -542.827318, 472.098918, 4.025104
8.258329, -551.089685, -542.831356, 472.082263, 4.025104
8.260937, -551.096355, -542.835418, 472.065616, 4.025104
8.263706, -551.103169, -542.839464, 472.048978, 4.025104
8.266622, -551.110134, -542.843511, 472.032349, 4.025104
8.269707, -551.117229, -542.847523, 472.015729, 4.025104
8.273012, -551.124589, -542.851577, 471.999119, 4.025104
8.276621, -551.132223, -542.855602, 471.982520, 4.025104
8.280634, -551.140234, -542.859601, 471.965933, 4.025104
8.285174, -551.148887, -542.863713, 471.949358, 4.025104
8.290382, -551.158136, -542.867754, 471.932798, 4.025104
8.296409, -551.168220, -542.871811, 471.916253, 4.025104
8.303415, -551.179271, -542.875856, 471.899727, 4.025104
8.311557, -551.191449, -542.879893, 471.883222, 4.025104
8.320985, -551.204914, -542.883929, 471.866741, 4.025104
8.331834, -551.219842, -542.888007, 471.850286, 4.025104
8.344209, -551.236326, -542.892118, 471.833862, 4.025104
8.358185, -551.254403, -542.896218, 471.817472, 4.025104
8.373805, -551.274113, -542.900309, 471.801120, 4.025104
8.391064, -551.295497, -542.904433, 471.784809, 4.025104
8.409927, -551.318437, -542.908510, 471.768544, 4.025104
8.430322, -551.342964, -542.912642, 471.752326, 4.025104
8.452132, -551.368913, -542.916781, 471.736161, 4.025104
8.475199, -551.396120, -542.920921, 471.720050, 4.025104
8.499325, -551.424475, -542.925150, 471.703995, 4.025104
8.524273, -551.453564, -542.929291, 471.688000, 4.025104
8.549773, -551.483267, -542.933495, 471.672064, 4.025104
8.575524, -551.513279, -542.937755, 471.656189, 4.025104
8.601209, -551.543165, -542.941956, 471.640375, 4.025104
8.626506, -551.572685, -542.946179, 471.624619, 4.025104
8.651092, -551.601511, -542.950419, 471.608922, 4.025104
8.674659, -551.629393, -542.954735, 471.593280, 4.025104
8.696912, -551.655921, -542.959009, 471.577691, 4.025104
8.717576, -551.680855, -542.963280, 471.562151, 4.025104
8.736398, -551.703971, -542.967572, 471.546655, 4.025104
8.753151, -551.725034, -542.971883, 471.531200, 4.025104
8.767638, -551.743834, -542.976196, 471.515779, 4.025104
8.779701, -551.760217, -542.980516, 471.500388, 4.025104
8.789222, -551.774023, -542.984802, 471.485021, 4.025104
8.796121, -551.785275, -542.989154, 471.469672, 4.025104
8.800365, -551.793842, -542.993477, 471.454334, 4.025104
8.801958, -551.799768, -542.997809, 471.439003, 4.025104
8.800948, -551.803022, -543.002074, 471.423671, 4.025104
8.797410, -551.803777, -543.006368, 471.408334, 4.025104
8.791445, -551.802138, -543.010694, 471.392986, 4.025104
8.783178, -551.798145, -543.014967, 471.377621, 4.025104
8.772753, -551.792020, -543.019266, 471.362235, 4.025104
8.760337, -551.783893, -543.023556, 471.346823, 4.025104
8.746118, -551.773973, -543.027855, 471.331382, 4.025104
8.730295, -551.762369, -543.032074, 471.315907, 4.025104
8.713063, -551.749416, -543.036353, 471.300396, 4.025104
8.694621, -551.735251, -543.040630, 471.284845, 4.025104
8.675169, -551.720017, -543.044848, 471.269253, 4.025104
8.654907, -551.703978, -543.049071, 471.253618, 4.025104
8.634031, -551.687294, -543.053263, 471.237938, 4.025104
8.612736, -551.670244, -543.057508, 471.222212, 4.025104
8.591214, -551.652933, -543.061719, 471.206440, 4.025104
8.569650, -551.635577, -543.065927, 471.190622, 4.025104
8.548220, -551.618321, -543.070102, 471.174758, 4.025104
8.527091, -551.601337, -543.074245, 471.158849, 4.025104
8.506428, -551.584866, -543.078437, 471.142896, 4.025104
8.486389, -551.568973, -543.082584, 471.126900, 4.025104
8.467127, -551.553894, -543.086767, 471.110863, 4.025104
8.448785, -551.539680, -543.090895, 471.094787, 4.025104
8.431500, -551.526504, -543.095004, 471.078674, 4.025104
8.415397, -551.514501, -543.099104, 471.062528, 4.025104
8.400590, -551.503841, -543.103251, 471.046351, 4.025104
8.387183, -551.494540, -543.107357, 471.030146, 4.025104
8.375268, -551.486723, -543.111455, 471.013916, 4.025104
8.364924, -551.480549, -543.115625, 470.997666, 4.025104
8.356212, -551.475863, -543.119651, 470.981398, 4.025104
8.349176, -551.472917, -543.123741, 470.965117, 4.025104
8.343849, -551.471688, -543.127839, 470.948827, 4.025104
8.340258, -551.472235, -543.131977, 470.932531, 4.025104
8.338411, -551.474496, -543.136085, 470.916233, 4.025104
8.338295, -551.478443, -543.140148, 470.899937, 4.025104
8.339882, -551.484138, -543.144256, 470.883648, 4.025104
8.343127, -551.491483, -543.148356, 470.867368, 4.025104
8.347970, -551.500453, -543.152483, 470.851101, 4.025104
8.354340, -551.510912, -543.156572, 470.834851, 4.025104
8.362147, -551.522831, -543.160684, 470.818621, 4.025104
8.371280, -551.536072, -543.164792, 470.802415, 4.025104
8.381615, -551.550516, -543.168901, 470.786233, 4.025104
8.393011, -551.566058, -543.173047, 470.770080, 4.025104
8.405303, -551.582498, -543.177195, 470.753957, 4.025104
8.418306, -551.599634, -543.181328, 470.737865, 4.025104
8.431828, -551.617341, -543.185513, 470.721806, 4.025104
8.445658, -551.635316, -543.189658, 470.705781, 4.025104
8.459568, -551.653395, -543.193827, 470.689789, 4.025104
8.473320, -551.671360, -543.198040, 470.673831, 4.025104
8.486660, -551.688842, -543.202181, 470.657905, 4.025104
8.499333, -551.705755, -543.206422, 470.642009, 4.025104
8.511076, -551.721661, -543.210585, 470.626143, 4.025104
8.521631, -551.736388, -543.214757, 470.610302, 4.025104
8.530737, -551.749726, -543.218988, 470.594485, 4.025104
8.538133, -551.761333, -543.223200, 470.578686, 4.025104
8.543573, -551.771026, -543.227453, 470.562902, 4.025104
8.546828, -551.778450, -543.231622, 470.547127, 4.025104
8.547697, -551.783517, -543.235819, 470.531357, 4.025104
8.546000, -551.786089, -543.240089, 470.515586, 4.025104
8.541580, -551.785823, -543.244242, 470.499806, 4.025104
8.534324, -551.782779, -543.248455, 470.484013, 4.025104
8.524152, -551.776811, -543.252659, 470.468200, 4.025104
8.511024, -551.767821, -543.256798, 470.452359, 4.025104
8.494949, -551.755912, -543.260963, 470.436484, 4.025104
8.475988, -551.741128, -543.265140, 470.420570, 4.025104
8.454236, -551.723522, -543.269285, 470.404608, 4.025104
8.429828, -551.703243, -543.273415, 470.388595, 4.025104
8.402940, -551.680504, -543.277564, 470.372523, 4.025104
8.373792, -551.655427, -543.281635, 470.356389, 4.025104
8.342642, -551.628360, -543.285718, 470.340187, 4.025104
8.309782, -551.599561, -543.289779, 470.323914, 4.025104
8.275539, -551.569404, -543.293865, 470.307566, 4.025104
8.240261, -551.538130, -543.297869, 470.291142, 4.025104
8.204320, -551.506211, -543.301891, 470.274639, 4.025104
8.168109, -551.473938, -543.305829, 470.258058, 4.025104
8.132025, -551.441861, -543.309836, 470.241398, 4.025104
8.096457, -551.410235, -543.313778, 470.224661, 4.025104
8.061782, -551.379474, -543.317693, 470.207848, 4.025104
8.028361, -551.350011, -543.321651, 470.190964, 4.025104
7.996531, -551.322102, -543.325571, 470.174010, 4.025104
7.966599, -551.296042, -543.329443, 470.156992, 4.025104
7.938839, -551.272199, -543.333360, 470.139914, 4.025104
7.913491, -551.250709, -543.337218, 470.122782, 4.025104
7.890744, -551.231817, -543.341073, 470.105601, 4.025104
7.870735, -551.215677, -543.344942, 470.088378, 4.025104
7.853556, -551.202331, -543.348774, 470.071119, 4.025104
7.839254, -551.191913, -543.352659, 470.053831, 4.025104
7.827829, -551.184329, -543.356501, 470.036519, 4.025104
7.819228, -551.179559, -543.360331, 470.019191, 4.025104
7.813352, -551.177540, -543.364188, 470.001853, 4.025104
7.810072, -551.178113, -543.368041, 469.984509, 4.025104
7.809229, -551.181159, -543.371930, 469.967166, 4.025104
7.810633, -551.186402, -543.375768, 469.949829, 4.025104
7.814068, -551.193746, -543.379678, 469.932503, 4.025104
7.819290, -551.202772, -543.383482, 469.915190, 4.025104
7.826034, -551.213379, -543.387345, 469.897895, 4.025104
7.834022, -551.225258, -543.391236, 469.880621, 4.025104
7.842972, -551.238056, -543.395084, 469.863369, 4.025104
7.852614, -551.251593, -543.398979, 469.846141, 4.025104
7.862690, -551.265565, -543.402875, 469.828939, 4.025104
7.872963, -551.279685, -543.406721, 469.811762, 4.025104
7.883219, -551.293854, -543.410634, 469.794610, 4.025104
7.893268, -551.307789, -543.414521, 469.777483, 4.025104
7.902944, -551.321371, -543.418426, 469.760381, 4.025104
7.912109, -551.334390, -543.422281, 469.743302, 4.025104
7.920662, -551.346906, -543.426244, 469.726244, 4.025104
7.928542, -551.358673, -543.430131, 469.709207, 4.025104
7.935724, -551.369754, -543.434030, 469.692188, 4.025104
7.942219, -551.380143, -543.437925, 469.675186, 4.025104
7.948067, -551.389921, -543.441854, 469.658200, 4.025104
7.953343, -551.399029, -543.445686, 469.641228, 4.025104
7.958155, -551.407773, -543.449618, 469.624269, 4.025104
7.962631, -551.416200, -543.453568, 469.607323, 4.025104
7.966911, -551.424356, -543.457445, 469.590389, 4.025104
7.971144, -551.432520, -543.461376, 469.573467, 4.025104
7.975493, -551.440803, -543.465310, 469.556557, 4.025104
7.980114, -551.449292, -543.469178, 469.539660, 4.025104
7.985154, -551.458299, -543.473145, 469.522777, 4.025104
7.990757, -551.467791, -543.477035, 469.505909, 4.025104
7.997046, -551.478024, -543.480978, 469.489057, 4.025104
8.004131, -551.489036, -543.484905, 469.472224, 4.025104
8.012095, -551.500959, -543.488865, 469.455411, 4.025104
8.020991, -551.513765, -543.492774, 469.438620, 4.025104
8.030843, -551.527598, -543.496754, 469.421854, 4.025104
8.041650, -551.542363, -543.500713, 469.405114, 4.025104
8.053384, -551.558059, -543.504675, 469.388404, 4.025104
8.065987, -551.574623, -543.508636, 469.371723, 4.025104
8.079369, -551.591935, -543.512566, 469.355076, 4.025104
8.093411, -551.610020, -543.516609, 469.338461, 4.025104
8.107974, -551.628594, -543.520620, 469.321882, 4.025104
8.122909, -551.647507, -543.524599, 469.305339, 4.025104
8.138059, -551.666659, -543.528599, 469.288832, 4.025104
8.153263, -551.685915, -543.532652, 469.272362, 4.025104
8.168355, -551.705024, -543.536669, 469.255927, 4.025104
8.183169, -551.723902, -543.540733, 469.239528, 4.025104
8.197545, -551.742293, -543.544749, 469.223164, 4.025104
8.211336, -551.760151, -543.548815, 469.206833, 4.025104
8.224410, -551.777281, -543.552871, 469.190533, 4.025104
8.236655, -551.793575, -543.556920, 469.174263, 4.025104
8.247981, -551.808950, -543.560969, 469.158021, 4.025104
8.258320, -551.823422, -543.565102, 469.141804, 4.025104
8.267621, -551.836761, -543.569140, 469.125611, 4.025104
8.275860, -551.849064, -543.573204, 469.109438, 4.025104
8.283034, -551.860327, -543.577292, 469.093283, 4.025104
8.289175, -551.870508, -543.581334, 469.077145, 4.025104
8.294338, -551.879770, -543.585432, 469.061021, 4.025104
8.298597, -551.888106, -543.589509, 469.044908, 4.025104
8.302045, -551.895608, -543.593563, 469.028806, 4.025104
8.304796, -551.902432, -543.597636, 469.012712, 4.025104
8.306973, -551.908725, -543.601753, 468.996625, 4.025104
8.308708, -551.914552, -543.605844, 468.980544, 4.025104
8.310142, -551.920017, -543.609874, 468.964469, 4.025104
8.311415, -551.925409, -543.613995, 468.948400, 4.025104
8.312657, -551.930703, -543.618046, 468.932335, 4.025104
8.313999, -551.936156, -543.622157, 468.916276, 4.025104
8.315560, -551.941800, -543.626240, 468.900223, 4.025104
8.317442, -551.947773, -543.630330, 468.884176, 4.025104
8.319727, -551.954108, -543.634381, 468.868137, 4.025104
8.322473, -551.960975, -543.638502, 468.852106, 4.025104
8.325715, -551.968301, -543.642587, 468.836084, 4.025104
8.329459, -551.976164, -543.646706, 468.820074, 4.025104
8.333686, -551.984483, -543.650797, 468.804075, 4.025104
8.338353, -551.993255, -543.654902, 468.788089, 4.025104
8.343391, -552.002432, -543.659041, 468.772117, 4.025104
8.348699, -552.011828, -543.663129, 468.756158, 4.025104
8.354148, -552.021396, -543.667248, 468.740215, 4.025104
8.359586, -552.030978, -543.671392, 468.724285, 4.025104
8.364845, -552.040379, -543.675535, 468.708370, 4.025104
8.369734, -552.049382, -543.679648, 468.692468, 4.025104
8.374054, -552.057844, -543.683790, 468.676578, 4.025104
8.377600, -552.065523, -543.687923, 468.660698, 4.025104
8.380177, -552.072253, -543.692076, 468.644827, 4.025104
8.381594, -552.077786, -543.696192, 468.628960, 4.025104
8.381667, -552.081996, -543.700330, 468.613097, 4.025104
8.380222, -552.084641, -543.704419, 468.597232, 4.025104
8.377099, -552.085681, -543.708581, 468.581363, 4.025104
8.372158, -552.084868, -543.712710, 468.565485, 4.025104
8.365289, -552.082117, -543.716828, 468.549594, 4.025104
8.356426, -552.077355, -543.720929, 468.533686, 4.025104
