its, t_max, delta_t, its_eq, -, -, -, -, -, -, -, -
20000, 20, 0.001000, 20000, 0, 0, 0, 0, 0, 0, 0, 0
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
3.352176, 4.282730, -2.498035, -0.568248, 10.461598, 9.063184, 2.008722, 8.208707, 11.134709, 7.383276, -1.649075, 1.875888
3.358458, 4.292381, -2.494596, -0.562155, 10.453102, 9.070149, 2.006598, 8.209252, 11.122191, 7.386731, -1.645804, 1.872432
3.364813, 4.302108, -2.490940, -0.555840, 10.444869, 9.076875, 2.004727, 8.209682, 11.109627, 7.390355, -1.642439, 1.869118
3.371238, 4.311901, -2.487065, -0.549291, 10.436940, 9.083329, 2.003103, 8.210001, 11.097025, 7.394138, -1.638977, 1.865950
3.377728, 4.321752, -2.482971, -0.542498, 10.429356, 9.089475, 2.001721, 8.210211, 11.084392, 7.398067, -1.635417, 1.862935
3.384278, 4.331650, -2.478657, -0.535447, 10.422157, 9.095280, 2.000573, 8.210319, 11.071736, 7.402134, -1.631759, 1.860076
3.390882, 4.341586, -2.474123, -0.528125, 10.415382, 9.100708, 1.999655, 8.210329, 11.059067, 7.406328, -1.628001, 1.857380
3.397537, 4.351549, -2.469368, -0.520521, 10.409066, 9.105730, 1.998961, 8.210246, 11.046394, 7.410638, -1.624143, 1.854851
3.404237, 4.361529, -2.464390, -0.512621, 10.403244, 9.110315, 1.998484, 8.210079, 11.033728, 7.415056, -1.620184, 1.852494
3.410978, 4.371514, -2.459188, -0.504413, 10.397943, 9.114436, 1.998220, 8.209833, 11.021081, 7.419571, -1.616124, 1.850314
3.417755, 4.381493, -2.453762, -0.495886, 10.393188, 9.118070, 1.998163, 8.209516, 11.008464, 7.424174, -1.611964, 1.848317
3.424563, 4.391454, -2.448111, -0.487028, 10.388998, 9.121197, 1.998307, 8.209136, 10.995890, 7.428855, -1.607704, 1.846505
3.431397, 4.401384, -2.442232, -0.477831, 10.385389, 9.123801, 1.998648, 8.208703, 10.983374, 7.433604, -1.603344, 1.844885
3.438253, 4.411272, -2.436126, -0.468285, 10.382367, 9.125871, 1.999181, 8.208224, 10.970930, 7.438412, -1.598886, 1.843460
3.445126, 4.421104, -2.429792, -0.458385, 10.379935, 9.127400, 1.999902, 8.207710, 10.958575, 7.443267, -1.594332, 1.842236
3.452012, 4.430866, -2.423227, -0.448126, 10.378089, 9.128387, 2.000806, 8.207169, 10.946324, 7.448161, -1.589682, 1.841217
3.458906, 4.440546, -2.416433, -0.437504, 10.376821, 9.128832, 2.001891, 8.206613, 10.934196, 7.453082, -1.584939, 1.840407
3.465805, 4.450129, -2.409408, -0.426519, 10.376116, 9.128745, 2.003152, 8.206051, 10.922209, 7.458020, -1.580104, 1.839811
3.472704, 4.459602, -2.402152, -0.415171, 10.375953, 9.128136, 2.004587, 8.205493, 10.910383, 7.462963, -1.575181, 1.839433
3.479600, 4.468951, -2.394667, -0.403462, 10.376308, 9.127020, 2.006193, 8.204951, 10.898737, 7.467902, -1.570172, 1.839277
3.486491, 4.478162, -2.386954, -0.391397, 10.377153, 9.125416, 2.007967, 8.204435, 10.887292, 7.472823, -1.565081, 1.839349
3.493373, 4.487222, -2.379014, -0.378981, 10.378456, 9.123346, 2.009908, 8.203955, 10.876069, 7.477715, -1.559912, 1.839650
3.500243, 4.496117, -2.370850, -0.366221, 10.380183, 9.120834, 2.012014, 8.203521, 10.865090, 7.482566, -1.554667, 1.840187
3.507100, 4.504834, -2.362467, -0.353125, 10.382297, 9.117907, 2.014283, 8.203143, 10.854376, 7.487363, -1.549353, 1.840961
3.513942, 4.513361, -2.353869, -0.339702, 10.384763, 9.114590, 2.016715, 8.202831, 10.843950, 7.492093, -1.543972, 1.841978
3.520768, 4.521685, -2.345061, -0.325964, 10.387542, 9.110915, 2.019310, 8.202594, 10.833833, 7.496744, -1.538531, 1.843239
3.527579, 4.529796, -2.336051, -0.311920, 10.390598, 9.106908, 2.022067, 8.202441, 10.824046, 7.501301, -1.533034, 1.844749
3.534375, 4.537683, -2.326849, -0.297583, 10.393895, 9.102601, 2.024985, 8.202380, 10.814612, 7.505751, -1.527488, 1.846509
3.541156, 4.545334, -2.317463, -0.282964, 10.397396, 9.098022, 2.028065, 8.202418, 10.805552, 7.510082, -1.521897, 1.848522
3.547926, 4.552742, -2.307907, -0.268076, 10.401068, 9.093201, 2.031306, 8.202563, 10.796884, 7.514278, -1.516267, 1.850791
3.554686, 4.559897, -2.298193, -0.252932, 10.404879, 9.088165, 2.034709, 8.202820, 10.788630, 7.518327, -1.510606, 1.853315
3.561440, 4.566792, -2.288337, -0.237544, 10.408799, 9.082942, 2.038273, 8.203194, 10.780806, 7.522215, -1.504919, 1.856097
3.568194, 4.573420, -2.278356, -0.221925, 10.412798, 9.077559, 2.041998, 8.203690, 10.773431, 7.525928, -1.499213, 1.859136
3.574951, 4.579775, -2.268269, -0.206088, 10.416852, 9.072040, 2.045883, 8.204310, 10.766520, 7.529454, -1.493493, 1.862432
3.581718, 4.585853, -2.258096, -0.190045, 10.420937, 9.066409, 2.049929, 8.205058, 10.760088, 7.532779, -1.487768, 1.865984
3.588503, 4.591648, -2.247859, -0.173808, 10.425030, 9.060690, 2.054134, 8.205935, 10.754147, 7.535891, -1.482042, 1.869790
3.595313, 4.597159, -2.237580, -0.157391, 10.429114, 9.054903, 2.058497, 8.206941, 10.748709, 7.538778, -1.476323, 1.873848
3.602158, 4.602383, -2.227283, -0.140804, 10.433171, 9.049069, 2.063017, 8.208077, 10.743783, 7.541428, -1.470616, 1.878153
3.609047, 4.607320, -2.216995, -0.124059, 10.437186, 9.043206, 2.067691, 8.209340, 10.739375, 7.543831, -1.464928, 1.882702
3.615991, 4.611969, -2.206740, -0.107168, 10.441149, 9.037331, 2.072518, 8.210728, 10.735493, 7.545976, -1.459263, 1.887487
3.623001, 4.616330, -2.196544, -0.090142, 10.445047, 9.031461, 2.077495, 8.212239, 10.732139, 7.547853, -1.453629, 1.892503
3.630089, 4.620406, -2.186436, -0.072991, 10.448873, 9.025611, 2.082618, 8.213869, 10.729315, 7.549454, -1.448029, 1.897740
3.637267, 4.624198, -2.176442, -0.055726, 10.452620, 9.019794, 2.087884, 8.215613, 10.727020, 7.550771, -1.442469, 1.903189
3.644547, 4.627708, -2.166587, -0.038358, 10.456284, 9.014025, 2.093288, 8.217467, 10.725254, 7.551796, -1.436954, 1.908840
3.651942, 4.630941, -2.156899, -0.020898, 10.459861, 9.008316, 2.098825, 8.219423, 10.724011, 7.552523, -1.431489, 1.914678
3.659466, 4.633901, -2.147402, -0.003354, 10.463350, 9.002680, 2.104491, 8.221477, 10.723287, 7.552946, -1.426077, 1.920689
3.667129, 4.636591, -2.138121, 0.014263, 10.466748, 8.997127, 2.110279, 8.223621, 10.723075, 7.553062, -1.420724, 1.926858
3.674946, 4.639017, -2.129077, 0.031942, 10.470058, 8.991670, 2.116182, 8.225849, 10.723367, 7.552866, -1.415432, 1.933165
3.682927, 4.641184, -2.120292, 0.049673, 10.473280, 8.986319, 2.122195, 8.228153, 10.724153, 7.552354, -1.410207, 1.939592
3.691082, 4.643098, -2.111785, 0.067447, 10.476416, 8.981085, 2.128309, 8.230525, 10.725422, 7.551526, -1.405050, 1.946116
3.699422, 4.644767, -2.103572, 0.085253, 10.479470, 8.975980, 2.134517, 8.232957, 10.727163, 7.550380, -1.399967, 1.952714
3.707955, 4.646196, -2.095668, 0.103081, 10.482444, 8.971014, 2.140812, 8.235443, 10.729365, 7.548916, -1.394959, 1.959360
3.716687, 4.647393, -2.088083, 0.120922, 10.485345, 8.966199, 2.147183, 8.237974, 10.732013, 7.547133, -1.390032, 1.966027
3.725623, 4.648367, -2.080828, 0.138765, 10.488176, 8.961545, 2.153624, 8.240542, 10.735094, 7.545034, -1.385187, 1.972685
3.734767, 4.649125, -2.073908, 0.156601, 10.490944, 8.957064, 2.160125, 8.243140, 10.738595, 7.542620, -1.380430, 1.979304
3.744120, 4.649676, -2.067327, 0.174419, 10.493655, 8.952767, 2.166677, 8.245760, 10.742502, 7.539893, -1.375762, 1.985852
3.753681, 4.650031, -2.061085, 0.192210, 10.496314, 8.948664, 2.173271, 8.248395, 10.746799, 7.536856, -1.371189, 1.992294
3.763446, 4.650198, -2.055180, 0.209963, 10.498929, 8.944768, 2.179897, 8.251037, 10.751473, 7.533514, -1.366713, 1.998596
3.773410, 4.650189, -2.049607, 0.227668, 10.501506, 8.941088, 2.186548, 8.253679, 10.756509, 7.529870, -1.362339, 2.004721
3.783566, 4.650015, -2.044359, 0.245315, 10.504054, 8.937638, 2.193213, 8.256314, 10.761893, 7.525929, -1.358070, 2.010633
3.793901, 4.649687, -2.039427, 0.262894, 10.506579, 8.934428, 2.199885, 8.258935, 10.767611, 7.521697, -1.353912, 2.016294
3.804405, 4.649219, -2.034799, 0.280393, 10.509090, 8.931470, 2.206554, 8.261536, 10.773649, 7.517179, -1.349867, 2.021665
3.815061, 4.648624, -2.030463, 0.297803, 10.511594, 8.928775, 2.213212, 8.264109, 10.779993, 7.512382, -1.345942, 2.026710
3.825853, 4.647916, -2.026403, 0.315113, 10.514099, 8.926354, 2.219851, 8.266649, 10.786630, 7.507312, -1.342140, 2.031389
3.836762, 4.647110, -2.022604, 0.332313, 10.516613, 8.924218, 2.226464, 8.269149, 10.793547, 7.501976, -1.338467, 2.035667
3.847767, 4.646223, -2.019050, 0.349391, 10.519144, 8.922379, 2.233044, 8.271603, 10.800730, 7.496381, -1.334926, 2.039508
3.858844, 4.645271, -2.015722, 0.366338, 10.521699, 8.920846, 2.239585, 8.274005, 10.808168, 7.490535, -1.331523, 2.042879
3.869969, 4.644271, -2.012603, 0.383142, 10.524288, 8.919629, 2.246079, 8.276349, 10.815847, 7.484445, -1.328260, 2.045749
3.881115, 4.643243, -2.009675, 0.399793, 10.526916, 8.918738, 2.252522, 8.278631, 10.823756, 7.478120, -1.325143, 2.048090
3.892254, 4.642204, -2.006919, 0.416280, 10.529594, 8.918183, 2.258909, 8.280844, 10.831882, 7.471567, -1.322173, 2.049878
3.903355, 4.641174, -2.004317, 0.432591, 10.532327, 8.917972, 2.265235, 8.282985, 10.840215, 7.464795, -1.319354, 2.051091
3.914388, 4.640173, -2.001850, 0.448716, 10.535123, 8.918112, 2.271498, 8.285047, 10.848741, 7.457814, -1.316687, 2.051714
3.925320, 4.639222, -1.999501, 0.464644, 10.537992, 8.918611, 2.277694, 8.287027, 10.857450, 7.450631, -1.314176, 2.051733
3.936120, 4.638342, -1.997251, 0.480362, 10.540939, 8.919476, 2.283821, 8.288919, 10.866331, 7.443257, -1.311820, 2.051143
3.946753, 4.637554, -1.995084, 0.495859, 10.543971, 8.920712, 2.289878, 8.290720, 10.875372, 7.435701, -1.309620, 2.049940
3.957187, 4.636879, -1.992984, 0.511123, 10.547097, 8.922324, 2.295863, 8.292426, 10.884561, 7.427973, -1.307576, 2.048127
3.967386, 4.636338, -1.990934, 0.526142, 10.550322, 8.924315, 2.301777, 8.294032, 10.893889, 7.420085, -1.305688, 2.045712
3.977317, 4.635953, -1.988920, 0.540903, 10.553653, 8.926689, 2.307620, 8.295534, 10.903344, 7.412046, -1.303955, 2.042708
3.986948, 4.635744, -1.986928, 0.555392, 10.557094, 8.929447, 2.313394, 8.296928, 10.912914, 7.403869, -1.302374, 2.039131
3.996245, 4.635733, -1.984945, 0.569596, 10.560653, 8.932590, 2.319099, 8.298212, 10.922588, 7.395566, -1.300944, 2.035002
4.005177, 4.635940, -1.982958, 0.583502, 10.564333, 8.936117, 2.324738, 8.299382, 10.932356, 7.387149, -1.299665, 2.030347
4.013715, 4.636382, -1.980958, 0.597096, 10.568139, 8.940027, 2.330314, 8.300436, 10.942206, 7.378632, -1.298532, 2.025196
4.021828, 4.637079, -1.978934, 0.610362, 10.572075, 8.944316, 2.335830, 8.301371, 10.952126, 7.370027, -1.297546, 2.019579
4.029493, 4.638048, -1.976877, 0.623286, 10.576144, 8.948979, 2.341289, 8.302184, 10.962105, 7.361349, -1.296705, 2.013532
4.036683, 4.639302, -1.974780, 0.635853, 10.580350, 8.954010, 2.346695, 8.302875, 10.972131, 7.352612, -1.296008, 2.007091
4.043380, 4.640856, -1.972636, 0.648048, 10.584695, 8.959402, 2.352052, 8.303441, 10.982193, 7.343830, -1.295455, 2.000297
4.049565, 4.642720, -1.970441, 0.659855, 10.589180, 8.965145, 2.357364, 8.303883, 10.992279, 7.335020, -1.295046, 1.993188
4.055223, 4.644904, -1.968191, 0.671259, 10.593807, 8.971227, 2.362636, 8.304199, 11.002377, 7.326196, -1.294783, 1.985806
4.060345, 4.647414, -1.965883, 0.682245, 10.598577, 8.977635, 2.367871, 8.304389, 11.012475, 7.317374, -1.294666, 1.978193
4.064922, 4.650254, -1.963515, 0.692797, 10.603490, 8.984354, 2.373075, 8.304454, 11.022561, 7.308571, -1.294701, 1.970391
4.068954, 4.653424, -1.961087, 0.702901, 10.608547, 8.991365, 2.378253, 8.304394, 11.032623, 7.299802, -1.294890, 1.962442
4.072440, 4.656924, -1.958601, 0.712541, 10.613746, 8.998648, 2.383407, 8.304212, 11.042648, 7.291084, -1.295239, 1.954388
4.075387, 4.660749, -1.956057, 0.721703, 10.619087, 9.006182, 2.388542, 8.303909, 11.052624, 7.282435, -1.295753, 1.946271
4.077802, 4.664892, -1.953459, 0.730373, 10.624569, 9.013939, 2.393663, 8.303487, 11.062539, 7.273869, -1.296439, 1.938131
4.079699, 4.669344, -1.950810, 0.738537, 10.630191, 9.021892, 2.398773, 8.302951, 11.072379, 7.265405, -1.297306, 1.930009
4.081094, 4.674092, -1.948116, 0.746181, 10.635951, 9.030008, 2.403874, 8.302304, 11.082132, 7.257057, -1.298360, 1.921943
4.082005, 4.679123, -1.945381, 0.753295, 10.641846, 9.038253, 2.408970, 8.301550, 11.091783, 7.248842, -1.299611, 1.913971
4.082456, 4.684420, -1.942612, 0.759867, 10.647873, 9.046588, 2.414064, 8.300694, 11.101321, 7.240775, -1.301069, 1.906130
4.082470, 4.689964, -1.939816, 0.765886, 10.654031, 9.054972, 2.419157, 8.299742, 11.110732, 7.232872, -1.302744, 1.898456
4.082074, 4.695736, -1.937000, 0.771346, 10.660318, 9.063359, 2.424251, 8.298700, 11.120002, 7.225146, -1.304646, 1.890981
4.081296, 4.701715, -1.934172, 0.776238, 10.666730, 9.071700, 2.429348, 8.297574, 11.129118, 7.217613, -1.306784, 1.883738
4.080167, 4.707879, -1.931339, 0.780556, 10.673266, 9.079944, 2.434449, 8.296371, 11.138068, 7.210286, -1.309171, 1.876758
4.078716, 4.714204, -1.928511, 0.784297, 10.679923, 9.088036, 2.439553, 8.295099, 11.146838, 7.203177, -1.311816, 1.870068
4.076976, 4.720667, -1.925697, 0.787458, 10.686699, 9.095917, 2.444661, 8.293765, 11.155415, 7.196299, -1.314728, 1.863695
4.074978, 4.727244, -1.922904, 0.790037, 10.693592, 9.103528, 2.449772, 8.292379, 11.163787, 7.189662, -1.317917, 1.857664
4.072754, 4.733910, -1.920141, 0.792035, 10.700601, 9.110804, 2.454884, 8.290948, 11.171940, 7.183276, -1.321391, 1.851997
4.070336, 4.740641, -1.917419, 0.793454, 10.707725, 9.117682, 2.459997, 8.289482, 11.179865, 7.177151, -1.325156, 1.846712
4.067757, 4.747413, -1.914745, 0.794298, 10.714963, 9.124096, 2.465107, 8.287989, 11.187549, 7.171296, -1.329220, 1.841828
4.065046, 4.754202, -1.912128, 0.794572, 10.722315, 9.129978, 2.470212, 8.286478, 11.194981, 7.165716, -1.333587, 1.837357
4.062236, 4.760984, -1.909576, 0.794283, 10.729781, 9.135262, 2.475309, 8.284959, 11.202152, 7.160419, -1.338260, 1.833312
4.059356, 4.767736, -1.907099, 0.793441, 10.737362, 9.139882, 2.480394, 8.283440, 11.209054, 7.155409, -1.343240, 1.829700
4.056436, 4.774436, -1.904705, 0.792055, 10.745059, 9.143773, 2.485464, 8.281931, 11.215679, 7.150690, -1.348526, 1.826530
4.053503, 4.781061, -1.902400, 0.790139, 10.752873, 9.146875, 2.490515, 8.280440, 11.222020, 7.146265, -1.354116, 1.823803
4.050586, 4.787590, -1.900193, 0.787705, 10.760806, 9.149130, 2.495541, 8.278977, 11.228071, 7.142135, -1.360004, 1.821521
4.047711, 4.794004, -1.898091, 0.784769, 10.768861, 9.150487, 2.500537, 8.277549, 11.233830, 7.138301, -1.366184, 1.819683
4.044904, 4.800281, -1.896101, 0.781347, 10.777038, 9.150900, 2.505500, 8.276165, 11.239293, 7.134763, -1.372646, 1.818285
4.042188, 4.806405, -1.894229, 0.777456, 10.785339, 9.150332, 2.510423, 8.274833, 11.244460, 7.131519, -1.379380, 1.817321
4.039588, 4.812356, -1.892481, 0.773114, 10.793764, 9.148754, 2.515301, 8.273561, 11.249331, 7.128568, -1.386373, 1.816782
4.037125, 4.818119, -1.890864, 0.768342, 10.802315, 9.146145, 2.520128, 8.272355, 11.253909, 7.125905, -1.393611, 1.816657
4.034822, 4.823676, -1.889381, 0.763159, 10.810991, 9.142495, 2.524899, 8.271223, 11.258196, 7.123529, -1.401079, 1.816935
4.032697, 4.829014, -1.888037, 0.757586, 10.819789, 9.137805, 2.529609, 8.270170, 11.262199, 7.121435, -1.408759, 1.817602
4.030771, 4.834117, -1.886837, 0.751644, 10.828707, 9.132082, 2.534252, 8.269203, 11.265924, 7.119617, -1.416633, 1.818642
4.029061, 4.838974, -1.885783, 0.745357, 10.837740, 9.125347, 2.538822, 8.268328, 11.269380, 7.118072, -1.424682, 1.820038
4.027585, 4.843570, -1.884878, 0.738746, 10.846883, 9.117628, 2.543315, 8.267548, 11.272577, 7.116794, -1.432886, 1.821772
4.026358, 4.847896, -1.884123, 0.731835, 10.856128, 9.108960, 2.547726, 8.266869, 11.275526, 7.115777, -1.441225, 1.823826
4.025397, 4.851939, -1.883521, 0.724647, 10.865465, 9.099391, 2.552051, 8.266295, 11.278241, 7.115016, -1.449679, 1.826180
4.024716, 4.855691, -1.883072, 0.717206, 10.874883, 9.088970, 2.556284, 8.265830, 11.280734, 7.114504, -1.458227, 1.828813
4.024328, 4.859141, -1.882775, 0.709535, 10.884368, 9.077756, 2.560424, 8.265477, 11.283023, 7.114237, -1.466849, 1.831705
4.024245, 4.862283, -1.882629, 0.701660, 10.893905, 9.065810, 2.564465, 8.265239, 11.285124, 7.114207, -1.475524, 1.834835
4.024479, 4.865107, -1.882633, 0.693606, 10.903477, 9.053197, 2.568406, 8.265119, 11.287055, 7.114410, -1.484234, 1.838181
4.025042, 4.867609, -1.882785, 0.685396, 10.913062, 9.039986, 2.572244, 8.265119, 11.288834, 7.114840, -1.492958, 1.841722
4.025941, 4.869781, -1.883081, 0.677056, 10.922641, 9.026244, 2.575976, 8.265243, 11.290480, 7.115491, -1.501678, 1.845438
4.027187, 4.871618, -1.883518, 0.668612, 10.932188, 9.012041, 2.579602, 8.265491, 11.292015, 7.116357, -1.510377, 1.849307
4.028787, 4.873116, -1.884092, 0.660089, 10.941680, 8.997445, 2.583120, 8.265866, 11.293458, 7.117434, -1.519037, 1.853309
4.030748, 4.874271, -1.884796, 0.651515, 10.951086, 8.982524, 2.586529, 8.266371, 11.294831, 7.118717, -1.527642, 1.857424
4.033075, 4.875081, -1.885626, 0.642915, 10.960376, 8.967344, 2.589829, 8.267008, 11.296153, 7.120200, -1.536178, 1.861632
4.035775, 4.875542, -1.886576, 0.634318, 10.969518, 8.951970, 2.593020, 8.267779, 11.297446, 7.121880, -1.544631, 1.865915
4.038851, 4.875653, -1.887638, 0.625750, 10.978477, 8.936465, 2.596100, 8.268688, 11.298729, 7.123752, -1.552987, 1.870254
4.042306, 4.875413, -1.888805, 0.617239, 10.987219, 8.920888, 2.599071, 8.269737, 11.300024, 7.125812, -1.561235, 1.874633
4.046143, 4.874822, -1.890070, 0.608812, 10.995704, 8.905297, 2.601934, 8.270928, 11.301350, 7.128055, -1.569365, 1.879033
4.050363, 4.873880, -1.891424, 0.600497, 11.003895, 8.889745, 2.604690, 8.272264, 11.302727, 7.130480, -1.577366, 1.883440
4.054967, 4.872589, -1.892859, 0.592321, 11.011753, 8.874283, 2.607340, 8.273748, 11.304172, 7.133081, -1.585230, 1.887838
4.059954, 4.870949, -1.894367, 0.584310, 11.019237, 8.858958, 2.609886, 8.275383, 11.305705, 7.135855, -1.592949, 1.892212
4.065323, 4.868964, -1.895939, 0.576490, 11.026307, 8.843814, 2.612329, 8.277169, 11.307342, 7.138799, -1.600517, 1.896549
4.071073, 4.866635, -1.897565, 0.568887, 11.032923, 8.828891, 2.614673, 8.279111, 11.309100, 7.141910, -1.607926, 1.900835
4.077199, 4.863967, -1.899237, 0.561525, 11.039046, 8.814227, 2.616919, 8.281209, 11.310993, 7.145184, -1.615172, 1.905057
4.083700, 4.860963, -1.900946, 0.554427, 11.044638, 8.799857, 2.619070, 8.283466, 11.313036, 7.148617, -1.622251, 1.909205
4.090570, 4.857627, -1.902682, 0.547615, 11.049661, 8.785810, 2.621129, 8.285883, 11.315241, 7.152206, -1.629158, 1.913265
4.097803, 4.853966, -1.904438, 0.541109, 11.054082, 8.772117, 2.623097, 8.288461, 11.317620, 7.155947, -1.635891, 1.917227
4.105395, 4.849983, -1.906203, 0.534926, 11.057867, 8.758803, 2.624979, 8.291202, 11.320183, 7.159836, -1.642446, 1.921081
4.113338, 4.845686, -1.907971, 0.529084, 11.060989, 8.745892, 2.626777, 8.294104, 11.322940, 7.163869, -1.648822, 1.924815
4.121625, 4.841079, -1.909733, 0.523595, 11.063421, 8.733406, 2.628493, 8.297169, 11.325897, 7.168041, -1.655016, 1.928420
4.130247, 4.836171, -1.911480, 0.518470, 11.065142, 8.721365, 2.630129, 8.300395, 11.329061, 7.172347, -1.661028, 1.931887
4.139197, 4.830968, -1.913207, 0.513718, 11.066135, 8.709787, 2.631690, 8.303780, 11.332437, 7.176783, -1.666857, 1.935207
4.148463, 4.825477, -1.914905, 0.509343, 11.066389, 8.698686, 2.633177, 8.307323, 11.336026, 7.181343, -1.672502, 1.938370
4.158036, 4.819706, -1.916568, 0.505350, 11.065897, 8.688078, 2.634592, 8.311020, 11.339831, 7.186022, -1.677962, 1.941369
4.167905, 4.813663, -1.918190, 0.501738, 11.064658, 8.677974, 2.635937, 8.314868, 11.343851, 7.190812, -1.683240, 1.944196
4.178059, 4.807356, -1.919767, 0.498505, 11.062675, 8.668385, 2.637216, 8.318862, 11.348084, 7.195709, -1.688334, 1.946843
4.188483, 4.800793, -1.921291, 0.495645, 11.059960, 8.659319, 2.638429, 8.322996, 11.352528, 7.200705, -1.693245, 1.949303
4.199167, 4.793982, -1.922760, 0.493150, 11.056526, 8.650784, 2.639579, 8.327265, 11.357177, 7.205793, -1.697975, 1.951569
4.210095, 4.786932, -1.924168, 0.491012, 11.052395, 8.642786, 2.640666, 8.331659, 11.362024, 7.210966, -1.702525, 1.953634
4.221255, 4.779650, -1.925513, 0.489219, 11.047589, 8.635329, 2.641693, 8.336172, 11.367061, 7.216215, -1.706896, 1.955493
4.232630, 4.772147, -1.926792, 0.487758, 11.042138, 8.628416, 2.642660, 8.340793, 11.372279, 7.221533, -1.711089, 1.957139
4.244205, 4.764429, -1.928001, 0.486615, 11.036076, 8.622051, 2.643568, 8.345511, 11.377666, 7.226910, -1.715106, 1.958567
4.255964, 4.756506, -1.929140, 0.485776, 11.029437, 8.616235, 2.644417, 8.350314, 11.383208, 7.232339, -1.718950, 1.959772
4.267892, 4.748386, -1.930207, 0.485225, 11.022261, 8.610968, 2.645209, 8.355189, 11.388892, 7.237809, -1.722622, 1.960750
4.279969, 4.740077, -1.931200, 0.484946, 11.014588, 8.606251, 2.645943, 8.360122, 11.394701, 7.243311, -1.726124, 1.961496
4.292180, 4.731587, -1.932120, 0.484924, 11.006459, 8.602085, 2.646619, 8.365098, 11.400618, 7.248836, -1.729459, 1.962006
4.304506, 4.722924, -1.932967, 0.485142, 10.997918, 8.598469, 2.647237, 8.370099, 11.406623, 7.254373, -1.732629, 1.962278
