its, its_eq, delta_t [ps], a_0 [Å], -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.075744, 0.472656, 0.803461, 1.310017, 1.939394, 2.583510, 2.669578, 3.326314, 3.544570, 3.826612, 2.941936, 3.120750, 2.726357, 1.908159, 1.916032, 1.502619, 1.220805, 1.079979, 0.604471, 0.547585, 0.702626, 0.442740, 0.376487, 0.313742, 0.389912, 0.296903, 0.256878, 0.250120, 0.593834, 0.415413, 0.520584, 0.479374, 0.646305, 0.670792, 0.667724, 0.690172, 0.636495, 0.658266, 0.547856, 0.535407, 0.568889, 0.589624, 0.663711, 0.681217, 0.874873, 1.019359, 0.918070, 1.192080, 1.358899, 1.640527, 1.653315, 1.899297, 2.011686, 1.669489, 1.535289, 1.605598, 1.591340, 1.337129, 1.296425, 1.318689, 0.976550, 0.921633, 0.948821, 0.946216, 0.767518, 0.899330, 0.788524, 0.888498, 0.853613, 0.858511, 0.945628, 0.904906, 0.828574, 0.814992, 0.855191, 0.858928, 0.937179, 0.950596, 1.008027, 0.981313, 0.993087, 1.030951, 0.999514, 1.097754, 0.949264, 1.035108, 0.862128, 0.941676, 0.951846, 0.806065, 0.799113, 0.755641, 0.753953, 0.618703, 0.627606, 0.649185, 0.759741, 0.905095, 0.826342, 1.024091, 1.204332, 1.180300, 1.388945, 1.378436, 1.486880, 1.664255, 1.523307, 1.441121, 1.415487, 1.440683, 1.277113, 1.145544, 1.138234, 0.929415, 0.921387, 0.953492, 0.714685
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.436298, 0.908260, 1.209246, 1.842424, 2.770270, 2.699574, 3.008145, 3.656210, 3.934404, 2.889867, 3.145917, 2.726357, 1.908159, 1.916032, 1.502619, 1.263641, 1.079979, 0.624620, 0.488915, 0.778586, 0.387397, 0.376487, 0.313742, 0.389912, 0.329892, 0.240823, 0.281384, 0.578608, 0.356068, 0.563966, 0.493473, 0.550047, 0.778119, 0.615354, 0.664610, 0.648975, 0.682646, 0.535947, 0.570325, 0.546133, 0.567374, 0.685472, 0.681217, 0.864458, 1.019359, 0.957986, 1.113911, 1.454596, 1.612404, 1.671685, 1.890295, 1.949924, 1.617588, 1.654041, 1.572321, 1.607661, 1.369156, 1.264996, 1.310978, 0.961409, 0.936499, 0.963418, 0.960553, 0.732310, 0.968509, 0.700155, 0.921900, 0.833914, 0.852056, 0.926588, 0.904906, 0.828574, 0.802918, 0.867068, 0.858928, 0.931430, 0.984546, 0.996889, 1.014207, 0.922923, 1.073465, 1.030912, 1.092600, 0.913730, 1.075112, 0.837495, 0.907698, 0.990111, 0.843775, 0.748007, 0.760220, 0.735894, 0.623154, 0.684661, 0.610234, 0.746937, 0.905095, 0.863714, 0.983127, 1.236663, 1.180300, 1.361402, 1.355139, 1.532866, 1.611302, 1.597979, 1.396893, 1.448236, 1.429904, 1.291303, 1.107009, 1.141694, 0.956751, 0.897762, 0.966827, 0.727859
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.399940, 1.082925, 0.974115, 2.133333, 2.521257, 2.879545, 2.863522, 3.600390, 3.988300, 2.941936, 3.070415, 2.677672, 1.861043, 2.121322, 1.502619, 1.177970, 1.059210, 0.644769, 0.469358, 0.797576, 0.461187, 0.340631, 0.296312, 0.389912, 0.329892, 0.240823, 0.281384, 0.548155, 0.385741, 0.549505, 0.507572, 0.508793, 0.804951, 0.641539, 0.690172, 0.636495, 0.658266, 0.535947, 0.558686, 0.568889, 0.556249, 0.674592, 0.681217, 0.854042, 1.009165, 0.928049, 1.104140, 1.559863, 1.603029, 1.680870, 1.854290, 1.967570, 1.669489, 1.637076, 1.547364, 1.583179, 1.377163, 1.312139, 1.218438, 0.984120, 0.921633, 1.021807, 0.924711, 0.753435, 0.961591, 0.720548, 0.828374, 0.833914, 0.910151, 0.964667, 0.848739, 0.822436, 0.833103, 0.849252, 0.905672, 0.891183, 0.990204, 1.035873, 0.986796, 0.933717, 1.068151, 1.046611, 1.066831, 0.908654, 1.035108, 0.896613, 0.893136, 0.975761, 0.890914, 0.706193, 0.806017, 0.713320, 0.605350, 0.684661, 0.644857, 0.721328, 0.896676, 0.884477, 0.958549, 1.220497, 1.208212, 1.345663, 1.343490, 1.567355, 1.611302, 1.605446, 1.389521, 1.440958, 1.440683, 1.255828, 1.156054, 1.079420, 0.994338, 0.880887, 0.960160, 0.764087
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.363581, 1.082925, 0.906935, 2.036364, 2.770270, 2.789559, 3.008145, 3.516660, 4.015248, 2.915902, 3.045248, 2.604645, 1.931716, 2.166941, 1.502619, 1.156552, 1.079979, 0.644769, 0.430245, 0.797576, 0.498082, 0.322703, 0.226591, 0.440770, 0.313398, 0.288988, 0.250120, 0.548155, 0.356068, 0.578427, 0.507572, 0.522544, 0.804951, 0.602261, 0.690172, 0.711377, 0.585125, 0.571676, 0.547047, 0.580267, 0.567374, 0.620189, 0.670573, 0.906118, 0.937810, 1.027839, 1.035742, 1.540724, 1.649901, 1.717611, 1.953305, 1.835222, 1.600288, 1.662523, 1.613917, 1.558697, 1.409190, 1.257139, 1.226150, 0.984120, 1.010824, 0.897731, 0.946216, 0.816808, 0.927002, 0.700155, 0.821694, 0.866745, 0.923061, 0.939281, 0.848739, 0.865400, 0.833103, 0.772047, 0.940730, 0.896932, 1.041129, 0.963473, 0.981313, 0.971498, 1.105350, 0.989048, 1.092600, 0.893425, 1.030107, 0.916318, 0.844596, 0.975761, 0.914483, 0.701547, 0.838074, 0.704291, 0.583095, 0.680272, 0.683808, 0.729864, 0.858788, 0.863714, 1.007705, 1.204332, 1.184287, 1.349598, 1.362904, 1.544362, 1.633996, 1.639049, 1.326864, 1.495540, 1.411941, 1.223900, 1.180576, 1.075960, 1.038758, 0.860636, 0.936822, 0.783848
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.399940, 1.047992, 0.940525, 1.971717, 2.770270, 2.879545, 2.805673, 3.823670, 3.718820, 3.176250, 3.171084, 2.336878, 2.025946, 2.121322, 1.524716, 1.006629, 1.163054, 0.664918, 0.469358, 0.740606, 0.516529, 0.340631, 0.191731, 0.457723, 0.313398, 0.288988, 0.297017, 0.456796, 0.430249, 0.563966, 0.465275, 0.577549, 0.751287, 0.641539, 0.728515, 0.611534, 0.633885, 0.607406, 0.535407, 0.534756, 0.611874, 0.587548, 0.638641, 0.885288, 0.978584, 1.017860, 1.104140, 1.445027, 1.734271, 1.726796, 1.872292, 1.861692, 1.608938, 1.679487, 1.597279, 1.550536, 1.409190, 1.312139, 1.218438, 0.968979, 0.958796, 0.941522, 0.931880, 0.830891, 0.871658, 0.808917, 0.835054, 0.807649, 0.916606, 0.913895, 0.848739, 0.877675, 0.833103, 0.748292, 0.940730, 0.948678, 0.961913, 1.030304, 0.997760, 0.933717, 1.142549, 0.973348, 1.087446, 0.898501, 0.990103, 0.936024, 0.864012, 0.970978, 0.900341, 0.720131, 0.870132, 0.672688, 0.587546, 0.640773, 0.714104, 0.746937, 0.837739, 0.872019, 0.995416, 1.172000, 1.244100, 1.373206, 1.308544, 1.513705, 1.683167, 1.605446, 1.393207, 1.499179, 1.336494, 1.230995, 1.254143, 1.079420, 0.970419, 0.880887, 0.903483, 0.787141
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.363581, 0.908260, 1.108476, 2.004040, 2.770270, 2.759564, 3.065993, 3.712030, 3.557132, 3.410564, 2.919411, 2.531618, 2.049504, 1.984462, 1.613106, 0.942376, 1.121516, 0.705216, 0.547585, 0.683636, 0.498082, 0.322703, 0.174301, 0.508581, 0.313398, 0.288988, 0.297017, 0.426343, 0.445086, 0.520584, 0.479374, 0.605052, 0.751287, 0.667724, 0.766858, 0.574093, 0.646076, 0.547856, 0.616882, 0.455111, 0.656374, 0.598428, 0.691861, 0.833212, 0.917423, 1.027839, 1.240936, 1.311051, 1.790518, 1.754351, 1.854290, 1.755814, 1.712740, 1.696452, 1.564002, 1.566858, 1.409190, 1.319996, 1.203015, 0.893278, 1.003391, 0.970717, 0.874533, 0.894264, 0.809397, 0.842905, 0.841735, 0.768251, 0.981155, 0.888509, 0.861221, 0.785611, 0.863288, 0.801741, 0.929044, 0.914181, 0.978888, 1.013596, 1.036135, 0.906731, 1.142549, 0.989048, 1.108061, 0.918807, 0.950099, 0.995141, 0.825180, 0.956629, 0.909769, 0.715485, 0.856393, 0.681718, 0.605350, 0.636384, 0.701120, 0.725596, 0.862998, 0.876172, 1.003609, 1.155835, 1.244100, 1.322055, 1.362904, 1.521369, 1.675603, 1.612914, 1.385835, 1.484623, 1.343679, 1.213257, 1.268156, 1.069041, 0.997755, 0.904512, 0.873478, 0.773967
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.363581, 0.873327, 1.209246, 2.004040, 2.614637, 2.939536, 3.123842, 3.572480, 3.422392, 3.514703, 2.869076, 2.604645, 2.096619, 1.893223, 1.657300, 0.985211, 1.059210, 0.765664, 0.528028, 0.607677, 0.534977, 0.358559, 0.174301, 0.474675, 0.362882, 0.240823, 0.359547, 0.365437, 0.459922, 0.520584, 0.493473, 0.618803, 0.697624, 0.746280, 0.715734, 0.586574, 0.633885, 0.619316, 0.535407, 0.455111, 0.667499, 0.598428, 0.713149, 0.854042, 0.907229, 0.948007, 1.221394, 1.445027, 1.640527, 1.882942, 1.800281, 1.694051, 1.781942, 1.628594, 1.613917, 1.599501, 1.401183, 1.343567, 1.156745, 0.923559, 0.958796, 1.014509, 0.888870, 0.908346, 0.726382, 0.910882, 0.848415, 0.801083, 0.903696, 0.926588, 0.830017, 0.810161, 0.821029, 0.831435, 0.888143, 0.937179, 1.001521, 0.985750, 1.041618, 0.922923, 1.094722, 1.067543, 1.066831, 0.898501, 0.970101, 1.019774, 0.834888, 0.942279, 0.862631, 0.766591, 0.838074, 0.677203, 0.591997, 0.627606, 0.744399, 0.721328, 0.837739, 0.888629, 1.003609, 1.119463, 1.303912, 1.290578, 1.351256, 1.532866, 1.690732, 1.579311, 1.415321, 1.484623, 1.296974, 1.277113, 1.264653, 1.065581, 0.949917, 0.948387, 0.876812, 0.767381
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.037872, 0.472656, 0.873327, 1.175656, 1.842424, 2.801397, 2.849550, 3.268465, 3.516660, 3.476288, 3.280389, 3.095582, 2.580303, 2.049504, 1.847603, 1.745690, 1.049464, 0.913828, 0.785813, 0.606254, 0.569697, 0.590319, 0.286848, 0.209161, 0.389912, 0.412365, 0.208713, 0.390812, 0.319757, 0.489594, 0.520584, 0.493473, 0.673807, 0.617129, 0.759373, 0.715734, 0.586574, 0.609505, 0.678866, 0.535407, 0.455111, 0.689749, 0.565787, 0.723793, 0.801967, 0.866455, 1.047797, 1.201852, 1.416317, 1.696774, 1.864572, 1.764276, 1.782283, 1.773292, 1.535289, 1.647193, 1.615822, 1.417197, 1.367139, 1.079629, 0.961409, 0.966229, 0.992613, 0.910375, 0.908346, 0.719464, 0.924477, 0.801652, 0.853613, 0.890786, 0.850430, 0.904906, 0.773336, 0.796881, 0.878946, 0.858928, 0.994675, 0.967571, 0.991319, 1.030653, 0.955306, 1.105350, 0.983815, 1.077139, 0.939112, 0.970101, 0.975436, 0.907698, 0.927930, 0.848489, 0.752653, 0.842654, 0.699776, 0.578643, 0.636384, 0.727087, 0.721328, 0.854578, 0.892782, 1.011802, 1.095214, 1.299925, 1.302382, 1.359021, 1.582684, 1.656691, 1.515840, 1.455864, 1.513734, 1.264639, 1.330326, 1.180576, 1.079420, 0.949917, 0.958513, 0.890148, 0.714685
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075744, 0.436298, 0.803461, 1.410787, 1.583838, 2.832524, 3.209493, 3.065993, 3.544570, 3.422392, 3.358494, 2.843909, 2.726357, 2.096619, 1.733553, 1.834079, 1.006629, 0.955366, 0.725365, 0.645368, 0.645657, 0.498082, 0.286848, 0.261452, 0.356006, 0.329892, 0.305042, 0.343914, 0.365437, 0.459922, 0.535045, 0.521671, 0.660056, 0.617129, 0.733187, 0.690172, 0.624015, 0.609505, 0.702685, 0.477211, 0.512000, 0.678624, 0.522265, 0.777013, 0.791552, 0.825680, 1.067755, 1.192080, 1.406748, 1.687399, 1.781906, 1.899297, 1.782283, 1.790592, 1.509842, 1.705428, 1.566858, 1.425203, 1.312139, 1.187592, 0.946269, 0.839876, 1.043703, 0.910375, 0.908346, 0.740218, 0.931275, 0.788291, 0.847046, 0.916606, 0.799658, 0.936109, 0.797886, 0.742548, 0.896763, 0.870614, 1.000424, 0.950596, 0.985750, 1.036135, 0.993087, 1.089407, 0.983815, 1.077139, 0.969569, 0.975101, 0.911392, 0.936822, 0.889665, 0.919197, 0.729423, 0.824335, 0.695262, 0.587546, 0.631995, 0.705448, 0.746937, 0.846159, 0.909392, 1.015898, 1.054800, 1.319862, 1.251231, 1.425031, 1.563523, 1.637779, 1.530775, 1.500093, 1.480985, 1.246676, 1.365801, 1.194589, 1.034444, 0.987504, 0.958513, 0.906817, 0.685044
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075744, 0.472656, 0.768528, 1.377197, 1.680808, 2.832524, 3.089512, 3.181691, 3.405020, 3.503236, 3.306424, 2.843909, 2.775042, 2.214406, 1.733553, 1.745690, 1.006629, 0.934597, 0.765664, 0.625811, 0.607677, 0.461187, 0.340631, 0.296312, 0.271243, 0.329892, 0.385317, 0.328282, 0.350210, 0.445086, 0.535045, 0.521671, 0.687559, 0.617129, 0.693910, 0.728515, 0.673936, 0.548555, 0.714595, 0.442293, 0.557511, 0.611874, 0.576667, 0.734437, 0.791552, 0.876648, 0.987923, 1.289792, 1.330190, 1.696774, 1.837017, 1.872292, 1.773460, 1.799242, 1.560736, 1.722066, 1.526054, 1.417197, 1.288568, 1.164457, 0.968979, 0.839876, 1.029106, 0.996394, 0.859056, 0.712546, 0.938072, 0.794972, 0.827348, 0.942426, 0.825044, 0.854980, 0.865400, 0.718400, 0.878946, 0.888143, 1.046421, 0.922304, 0.941196, 1.063546, 0.966101, 1.110664, 1.015213, 1.051370, 0.984798, 0.950099, 0.911392, 1.004778, 0.832267, 0.914483, 0.761945, 0.801437, 0.708806, 0.578643, 0.640773, 0.683808, 0.768278, 0.837739, 0.884477, 0.974934, 1.139669, 1.236125, 1.286643, 1.487158, 1.517537, 1.615084, 1.523307, 1.581179, 1.415487, 1.268232, 1.348064, 1.261150, 1.010226, 0.997755, 0.941637, 0.870145, 0.688337
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037872, 0.399940, 0.943193, 1.209246, 1.777778, 2.552384, 3.449455, 3.152767, 3.237560, 3.584080, 3.332459, 2.793574, 2.848070, 2.214406, 1.779173, 1.657300, 1.113717, 0.809984, 0.826111, 0.606254, 0.607677, 0.442740, 0.358559, 0.313742, 0.203432, 0.362882, 0.385317, 0.328282, 0.380663, 0.400577, 0.578427, 0.535771, 0.646305, 0.617129, 0.733187, 0.690172, 0.673936, 0.597315, 0.655046, 0.500489, 0.546133, 0.611874, 0.576667, 0.723793, 0.760306, 0.846068, 1.027839, 1.289792, 1.272772, 1.809267, 1.781906, 1.827285, 1.764637, 1.859794, 1.518324, 1.763662, 1.550536, 1.465237, 1.186425, 1.195303, 0.968979, 0.825011, 1.036405, 1.039404, 0.823849, 0.705628, 0.944870, 0.815013, 0.814215, 0.968246, 0.761579, 0.836258, 0.853124, 0.796881, 0.861130, 0.876457, 1.080918, 0.894013, 0.907781, 1.090957, 0.960703, 1.115978, 1.046611, 1.077139, 0.934035, 0.965100, 0.926171, 0.990216, 0.837050, 0.938052, 0.738715, 0.732743, 0.753953, 0.587546, 0.653939, 0.657841, 0.789619, 0.820900, 0.876172, 0.999512, 1.147752, 1.204225, 1.270904, 1.467743, 1.567355, 1.607519, 1.500906, 1.614351, 1.437319, 1.235897, 1.387086, 1.208602, 1.020605, 1.008006, 0.938262, 0.850141, 0.714685
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075744, 0.290865, 1.082925, 1.108476, 1.680808, 2.614637, 3.599431, 3.123842, 3.321290, 3.584080, 3.254355, 2.793574, 2.677672, 2.379309, 1.801983, 1.546814, 1.135135, 0.809984, 0.826111, 0.645368, 0.664646, 0.368950, 0.376487, 0.278882, 0.220385, 0.379376, 0.385317, 0.312649, 0.334984, 0.415413, 0.607348, 0.479374, 0.728812, 0.630545, 0.693910, 0.690172, 0.648975, 0.609505, 0.678866, 0.477211, 0.523378, 0.645249, 0.533145, 0.723793, 0.843627, 0.825680, 1.007881, 1.328876, 1.224923, 1.781144, 1.919682, 1.764276, 1.729344, 1.877094, 1.475913, 1.805257, 1.550536, 1.441217, 1.194282, 1.179880, 0.999260, 0.825011, 1.036405, 1.060909, 0.795683, 0.767890, 0.863298, 0.815013, 0.853613, 0.948881, 0.780619, 0.767610, 0.896087, 0.778770, 0.855191, 0.876457, 1.075169, 0.956254, 0.835381, 1.162226, 0.944512, 1.115978, 1.020446, 1.077139, 0.918807, 1.035108, 0.926171, 0.956238, 0.841833, 0.900341, 0.766591, 0.719004, 0.753953, 0.614252, 0.627606, 0.683808, 0.764010, 0.804061, 0.884477, 1.032283, 1.099256, 1.224162, 1.322055, 1.440563, 1.540530, 1.705862, 1.392631, 1.669637, 1.404570, 1.264639, 1.387086, 1.145544, 1.051742, 0.997755, 0.965263, 0.863477, 0.678457
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.037872, 0.290865, 1.082925, 1.108476, 1.713131, 2.676890, 3.659422, 3.037069, 3.209650, 3.745768, 3.098146, 2.919411, 2.604645, 2.379309, 1.938842, 1.546814, 0.963794, 0.872290, 0.846260, 0.625811, 0.683636, 0.313607, 0.412343, 0.278882, 0.203432, 0.362882, 0.369262, 0.359547, 0.289304, 0.459922, 0.563966, 0.549870, 0.687559, 0.643961, 0.654632, 0.728515, 0.648975, 0.646076, 0.595496, 0.477211, 0.591644, 0.622999, 0.598428, 0.681217, 0.864458, 0.784906, 0.957986, 1.319105, 1.330190, 1.790518, 1.864572, 1.728270, 1.808753, 1.877094, 1.475913, 1.747023, 1.583179, 1.441217, 1.147139, 1.241573, 0.991690, 0.795281, 0.999911, 1.139760, 0.774559, 0.760972, 0.829310, 0.841735, 0.899576, 0.852056, 0.818698, 0.780091, 0.859262, 0.808955, 0.843313, 0.917358, 1.063670, 0.944938, 0.835381, 1.156744, 0.939114, 1.089407, 1.025679, 1.133830, 0.908654, 0.995103, 0.980362, 0.888282, 0.889665, 0.881486, 0.785175, 0.691526, 0.758467, 0.627606, 0.605662, 0.696792, 0.789619, 0.808271, 0.888629, 1.019994, 1.115421, 1.172325, 1.396814, 1.425031, 1.586516, 1.588607, 1.452369, 1.654894, 1.419125, 1.239490, 1.401277, 1.149048, 1.024065, 1.001172, 0.975388, 0.860143, 0.698217
